Order No.,Client OrderID,Order Type,Sub Order Type,Customer Name,Customer Phone,GSTIN,Customer Address,Delivery Boy,Delivery Boy Number,Items,My Amount (₹),Total Discount (₹),Delivery Charge (₹),Container Charge (₹),Total Tax (₹),Round Off (₹),Grand Total (₹),Payment Type,Payment Description,Status,Created,Sequence Name
17645,,Dine In (6),Non AC,,,,,,,"Bhakri, Kingfisher Strong (650 Ml), Kollum Rice (Half), Mutton Masala Fry, Mutton Thali, Pomfret Thali",1415.00,0.00,0.00,0.00,87.00,0.00,1502.00,Cash,,Printed,29 Aug 2025 23:46:40,
17644,7221058853,Delivery,Zomato,,,,,,,"Chicken Biryani, Chicken Ghee Roast, Neer Dosa[2 Pcs]",710.00,0.00,0.00,0.00,35.50,0.50,746.00,Online,,Printed,29 Aug 2025 23:39:29,
17643,,Dine In (18),AC,,,,,,,"Bhakri, Bud Mild 500, Budwiser Mild (650 Ml), Pomfret Billa Tawa Fry, Prawns Masala Fry",1591.00,0.00,0.00,0.00,115.30,-0.30,1706.00,Cash,,Printed,29 Aug 2025 23:16:52,
17642,,Dine In (17),AC,,,,,,,"Budwiser Mild (650 Ml), Corona (330 Ml)",1120.00,0.00,0.00,0.00,112.00,0.00,1232.00,Cash,,Printed,29 Aug 2025 23:07:39,
17641,,Dine In (4),Non AC,,,,,,,"Chapati, Chicken Munchow Soup, Imperial Blue (180 Ml), Mix Seafood Platter Fry, Soft Drink 300 Ml",1150.00,0.00,0.00,0.00,77.00,0.00,1227.00,Cash,,Printed,29 Aug 2025 23:06:07,
17640,,Dine In (19),AC,,,,,,,"Bangda Tawa Fry, Bombil Fry, Budwiser Strong (650 Ml), Chapati, Mutton Handi (Half), Packaged Water, Prawns Koliwada",2122.00,0.00,0.00,0.00,127.60,0.40,2250.00,Cash,,Printed,29 Aug 2025 23:04:45,
17639,,Dine In (22),AC,,,,,,,"Apple Chicken, Barrel (180 Ml), Magic Moment Apple (180 Ml), Packaged Water",1820.00,0.00,0.00,0.00,167.00,0.00,1987.00,Cash,,Printed,29 Aug 2025 23:03:42,
17638,,Dine In (9),AC,,,,,,,"Cheese Cube, Dal Khichdi Tadka, Gulab Jamun, Packaged Water, Paneer Pakoda, Royal Challenge (180 Ml), Soft Drink 300 Ml, Veg Thali",1300.00,0.00,0.00,0.00,87.50,0.50,1388.00,Cash,,Printed,29 Aug 2025 23:01:48,
17637,,Dine In (11),AC,,,,,,,"Bhakri, Bombil Fry, Chapati, Kollum Rice (Full), Packaged Water, Prawns Masala, Solkadi, Surmai Tawa Fry(2Pcs)",2040.00,0.00,0.00,0.00,102.00,0.00,2142.00,Cash,,Printed,29 Aug 2025 23:00:22,
17636,,Dine In (6),Non AC,,,,,,,"Royalstag (180 Ml), Veg Thali",480.00,0.00,0.00,0.00,44.50,0.50,525.00,Cash,,Printed,29 Aug 2025 22:51:48,
17635,,Dine In (21),AC,,,,,,,"Finger Chips, Masala Papad, Royalstag (180 Ml), Soda 300ml",2010.00,0.00,0.00,0.00,188.50,0.50,2199.00,Cash,,Printed,29 Aug 2025 22:48:32,
17634,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 22:37:31,
17633,,Dine In (16),AC,,,,,,,"Bombil Thali, Kollum Rice (Half), Mutton Vade, Packaged Water, Soft Drink 300 Ml, Surmai Thali",1130.00,0.00,0.00,0.00,56.50,0.50,1187.00,Cash,,Printed,29 Aug 2025 22:25:31,
17632,,Dine In (7),AC,,,,,,,"Bombil Fry, Chicken Vade, Extra Vade(4pc), Fresh Lime Soda, Fresh Lime Water, Oak Smit Silver Internation (90 Ml), Old Monk (180 Ml), Packaged Water, Prawns Fry, Prawns Thali, Soda 300ml, Soft Drink 300 Ml, Squid Tawa Fry, Surmai Tawa Fry(2Pcs), Surmai Thali",3550.00,0.00,0.00,0.00,214.00,0.00,3764.00,Cash,,Printed,29 Aug 2025 22:21:17,
17631,,Dine In (15),AC,,,,,,,"Bhakri, Bombil Fry, Chapati, Chicken Biryani Boneless, Chicken Boneless Pepper, Crab Lolipop (6 Pc), Fresh Lime Soda, Mutton Handi (Half), Packaged Water, Prawns Biryani, Prawns Koliwada, Squid Tawa Fry",3654.00,365.40,0.00,0.00,164.44,-0.04,3453.00,Cash,,Printed,29 Aug 2025 22:13:53,
17630,,Dine In (14),AC,,,,,,,"Bhakri, Bombil Fry, Chapati, Chicken Masala Fry Boneless, Chicken Munchow Soup, Chicken Roast Fry(6pc), Crab Lolipop (6 Pc), Packaged Water, Tuborg Strong (650 Ml)",1752.00,0.00,0.00,0.00,104.60,0.40,1857.00,Cash,,Printed,29 Aug 2025 22:12:54,
17629,215455224084813,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Chicken Biryani Boneless, Chicken Lollipop",580.00,0.00,0.00,10.00,29.00,0.00,619.00,Online,,Printed,29 Aug 2025 22:11:13,
17628,,Dine In (3),Non AC,,,,,,,"Chicken Biryani, Veg Thali",340.00,0.00,0.00,0.00,17.00,0.00,357.00,Cash,,Printed,29 Aug 2025 21:59:39,
17627,215454193356328,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Prawns Ghee Roast,330.00,0.00,0.00,10.00,16.50,0.50,357.00,Online,,Printed,29 Aug 2025 21:54:22,
17626,,Dine In (10),AC,,,,,,,"Bhakri, Packaged Water, Prawns Koliwada, Schezwan Sauce, Surmai Thali, Tuborg Strong (650 Ml)",1094.00,0.00,0.00,0.00,71.70,0.30,1166.00,Cash,,Printed,29 Aug 2025 21:54:05,
17625,,Dine In (18),AC,,,,,,,"Kingfisher Ultra (650 Ml), Mutton Ghee Roast, Neer Dosa Per Pc, Packaged Water, Prawns Koliwada",1560.00,0.00,0.00,0.00,113.00,0.00,1673.00,Cash,,Printed,29 Aug 2025 21:53:22,
17624,,Dine In (19),AC,,,,,,,"Neer Dosa Per Pc, Packaged Water, Soft Drink 300 Ml, Surmai Tawa Fry(2Pcs), Surmai Thali",1110.00,0.00,0.00,0.00,55.50,0.50,1166.00,Cash,,Printed,29 Aug 2025 21:52:54,
17623,7208280505,Delivery,Zomato,,,,,,,"Bangda Fry, Bombil Fry, Mandeli Fry, Surmai Fry (2Pcs)",1090.00,0.00,0.00,0.00,54.50,0.50,1145.00,Online,,Printed,29 Aug 2025 21:51:22,
17622,,Dine In (17),AC,,,,,,,"Breezer, Kingfisher Mid (650 Ml), Packaged Water, Paneer Crishpy, Surmai Thali",1190.00,0.00,0.00,0.00,90.50,0.50,1281.00,Cash,,Printed,29 Aug 2025 21:47:57,
17621,,Dine In (11),AC,,,,,,,"Bhakri, Crab Lolipop (6 Pc), Packaged Water, Pomfret Billa Tawa Fry, Prawns Thali, Surmai Thali",1488.00,0.00,0.00,0.00,74.40,-0.40,1562.00,Cash,,Printed,29 Aug 2025 21:46:18,
17620,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 21:27:02,
17619,,Dine In (6),Non AC,,,,,,,"Bombil Fry, Kingfisher Ultra Max, Old Monk (180 Ml), Pomfret Billa Tawa Fry",1420.00,0.00,0.00,0.00,109.50,0.50,1530.00,Cash,,Printed,29 Aug 2025 21:25:25,
17618,,Dine In (5),Non AC,,,,,,,"Blenders Pride (90 Ml), Bombil Fry, Neer Dosa Per Pc, Pomfret Billa Tawa Fry, Soft Drink 300 Ml",1092.00,0.00,0.00,0.00,71.60,0.40,1164.00,Cash,,Printed,29 Aug 2025 21:24:42,
17617,,Dine In (9),AC,,,,,,,Veg Thali,180.00,0.00,0.00,0.00,9.00,0.00,189.00,Cash,,Printed,29 Aug 2025 21:16:29,
17616,7221767096,Delivery,Zomato,,,,,,,Pomfret Tawa Fry (2Pc),400.00,0.00,0.00,0.00,20.00,0.00,420.00,Online,,Printed,29 Aug 2025 21:12:05,
17615,7217856537,Delivery,Zomato,,,,,,,Bhakri,200.00,0.00,0.00,0.00,10.00,0.00,210.00,Online,,Cancelled,29 Aug 2025 21:06:18,
17614,,Pick Up,Pick Up,,,,,,,Mix Seafood Platter Tawa Fry,650.00,97.50,0.00,0.00,27.62,-0.12,580.00,Cash,,Printed,29 Aug 2025 21:02:51,
17613,,Dine In (19),AC,,,,,,,"Budwiser Mild (330 Ml), Crab Thali, Prawns Fry, Shell Fish Masala Fry, Smirnoff Apple (90 Ml), Soft Drink 300 Ml, Steam Rice (Full)",1850.00,0.00,0.00,0.00,125.00,0.00,1975.00,Cash,,Printed,29 Aug 2025 20:52:31,
17612,7218742482,Delivery,Zomato,,,,,,,"Chicken 65, Surmai Tawa Fry(2Pcs)",630.00,0.00,0.00,0.00,31.50,0.50,662.00,Online,,Printed,29 Aug 2025 20:50:42,
17611,,Dine In (22),AC,,,,,,,"Bhakri, Mutton Thali, Packaged Water",398.00,0.00,0.00,0.00,19.90,0.10,418.00,Cash,,Printed,29 Aug 2025 20:43:20,
17610,,Pick Up,Pick Up,,,,,,,Surmai Tawa Fry(2Pcs),350.00,52.50,0.00,0.00,14.88,-0.38,312.00,Cash,,Printed,29 Aug 2025 20:40:03,
17609,,Dine In (17),AC,,,,,,,"Bombil Fry, Oak Smit Silver Internation (180 Ml), Packaged Water, Prawns Biryani",1200.00,0.00,0.00,0.00,90.00,0.00,1290.00,Cash,,Printed,29 Aug 2025 20:34:40,
17608,,Dine In (4),Non AC,,,,,,,"Cheese Cube, Royalstag (180 Ml), Royalstag (90 Ml)",680.00,68.00,0.00,0.00,58.96,0.04,671.00,Cash,,Printed,29 Aug 2025 20:32:33,
17607,,Dine In (3),Non AC,,,,,,,"Bhakri, Mutton Liver Masala Fry, Oak Smith Gold (180 Ml), Packaged Water",1660.00,166.00,0.00,0.00,135.00,0.00,1629.00,Cash,,Printed,29 Aug 2025 20:10:37,
17606,,Dine In (1),Non AC,,,,,,,"Boiled Eggs, Royal Challenge (180 Ml), Soft Drink 300 Ml",500.00,0.00,0.00,0.00,46.00,0.00,546.00,Cash,,Printed,29 Aug 2025 20:06:21,
17605,,Dine In (2),Non AC,,,,,,,"Dsp Black (180 Ml), Dsp Black (90 Ml), Packaged Water, Surmai Tawa Fry(2Pcs)",920.00,0.00,0.00,0.00,74.50,0.50,995.00,Cash,,Printed,29 Aug 2025 19:55:12,
17604,7204541408,Delivery,Zomato,,,,,,,"Bombil Fry, Prawns Koliwada, Surmai Masala",1680.00,0.00,0.00,0.00,84.00,0.00,1764.00,Online,,Printed,29 Aug 2025 19:38:39,
17603,215445692388398,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Fish Gravy, Neer Dosa[2 Pcs], Surmai Tawa Fry(2pcs)",580.00,0.00,0.00,10.00,29.00,0.00,619.00,Online,,Printed,29 Aug 2025 19:32:22,
17602,,Pick Up,Pick Up,,,,,,,"Desi Chicken Handi (Half), Paneer Mushroom Masala, Shell Fish Masala Fry",940.00,141.00,0.00,0.00,39.96,0.04,839.00,Cash,,Printed,29 Aug 2025 19:17:42,
17601,,Pick Up,Pick Up,,,,,,,"Fish Gravy, Shell Fish Masala Fry, Solkadi, Surmai Tawa Fry(2Pcs)",910.00,136.50,0.00,0.00,38.68,-0.18,812.00,Cash,,Printed,29 Aug 2025 19:16:08,
17600,,Dine In (5),Non AC,,,,,,,Tuborg Strong (650 Ml),650.00,0.00,0.00,0.00,65.00,0.00,715.00,Cash,,Printed,29 Aug 2025 19:15:39,
17599,,Dine In (6),Non AC,,,,,,,"Blenders Pride (60 Ml), Blenders Pride (90 Ml), Packaged Water",600.00,60.00,0.00,0.00,52.66,0.34,593.00,Cash,,Printed,29 Aug 2025 19:04:15,
17598,,Dine In (2),Non AC,,,,,,,"Bhakri, Egg Biryani, Soft Drink 300 Ml, Surmai Masala, Veg Pakoda.",665.00,0.00,0.00,0.00,33.26,-0.26,698.00,Cash,,Printed,29 Aug 2025 18:51:22,
17597,,Dine In (3),Non AC,,,,,,,"Packaged Water, Royalstag (180 Ml), Smirnoff Apple (180 Ml)",1160.00,0.00,0.00,0.00,113.00,0.00,1273.00,Cash,,Printed,29 Aug 2025 17:57:19,
17596,,Dine In (5),Non AC,,,,,,,Romanov Apple (180 Ml),780.00,0.00,0.00,0.00,78.00,0.00,858.00,Cash,,Printed,29 Aug 2025 17:56:17,
17595,,Dine In (2),Non AC,,,,,,,"Blenders Pride (180 Ml), Mc Dowell (90 Ml), Soda 300ml",875.00,87.50,0.00,0.00,77.62,-0.12,865.00,Cash,,Printed,29 Aug 2025 17:11:36,
17594,,Dine In (4),Non AC,,,,,,,"Fish Gravy, Kollum Rice (Full), Pomfret Billa Fry, Soft Drink 600 Ml, Surmai Tawa Fry(2Pcs), Watermelon Mojito",1205.00,0.00,0.00,0.00,60.26,-0.26,1265.00,Cash,,Printed,29 Aug 2025 17:08:28,
17593,,Dine In (6),Non AC,,,,,,,"Kollum Rice (Full), Pomfret Bill Masala, Prawns Koliwada",930.00,0.00,0.00,0.00,46.50,0.50,977.00,Cash,,Printed,29 Aug 2025 17:06:42,
17592,,Dine In (1),Non AC,,,,,,,"Barrel (180 Ml), King Prawns Butter Garlic, Mandeli Fry, Packaged Water, Soda 300ml",1220.00,0.00,0.00,0.00,85.00,0.00,1305.00,Cash,,Printed,29 Aug 2025 16:41:28,
17591,,Dine In (3),Non AC,,,,,,,"Chapati, Mix Veg",280.00,0.00,0.00,0.00,14.00,0.00,294.00,Cash,,Printed,29 Aug 2025 16:10:49,
17590,,Dine In (4),Non AC,,,,,,,"Chapati, Kingfisher Strong (650 Ml), Packaged Water, Veg Thali",695.00,0.00,0.00,0.00,51.00,0.00,746.00,Cash,,Printed,29 Aug 2025 15:37:21,
17589,,Dine In (2),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 15:33:21,
17588,,Pick Up,Pick Up,,,,,,,"Bhakri, Prawns Fried Rice, Rawas Fry (2pc), Rawas Masala (2pc), Squid Fry",1262.00,189.30,0.00,0.00,53.64,-0.34,1126.00,Cash,,Printed,29 Aug 2025 15:30:21,
17587,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 15:25:25,
17586,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 15:14:38,
17585,,Dine In (18),AC,,,,,,,"Bhakri, Konkan Swad Special Non Veg Thali, Mix Seafood Platter Tawa Fry, Packaged Water",2096.00,0.00,0.00,0.00,104.80,0.20,2201.00,Cash,,Printed,29 Aug 2025 15:14:15,
17584,,Dine In (5),Non AC,,,,,,,"Masala Papad, Veg Thali",310.00,0.00,0.00,0.00,15.50,0.50,326.00,Cash,,Printed,29 Aug 2025 15:12:42,
17583,215429570175447,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Mutton Masala Fry,300.00,0.00,0.00,10.00,15.00,0.00,325.00,Online,,Printed,29 Aug 2025 15:03:19,
17582,,Dine In (16),AC,,,,,,,"Neer Dosa Per Pc, Packaged Water, Paneer Ghee Roast",510.00,0.00,0.00,0.00,25.50,0.50,536.00,Cash,,Printed,29 Aug 2025 15:01:40,
17581,,Dine In (4),Non AC,,,,,,,"Chapati, Solkadi, Veg Thali",135.00,0.00,0.00,0.00,6.76,0.24,142.00,Cash,,Printed,29 Aug 2025 14:55:15,
17580,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:45:50,
17579,,Dine In (6),Non AC,,,,,,,"Kollum Rice (Half), Surmai Thali",320.00,0.00,0.00,0.00,16.00,0.00,336.00,Cash,,Printed,29 Aug 2025 14:44:37,
17578,7218572658,Delivery,Zomato,,,,,,,"Bhakri, Bombil Fry, Prawns Biryani, Surmai Masala",960.00,0.00,0.00,0.00,48.00,0.00,1008.00,Online,,Printed,29 Aug 2025 14:33:46,
17577,,Dine In (19),AC,,,,,,,Chicken Thali,250.00,0.00,0.00,0.00,12.50,0.50,263.00,Cash,,Printed,29 Aug 2025 14:28:26,
17576,,Dine In (3A),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,29 Aug 2025 14:22:57,
17575,,Dine In (1),Non AC,,,,,,,"Chapati, Sukha Bhaji, Veg Thali",395.00,0.00,0.00,0.00,19.76,0.24,415.00,Cash,,Printed,29 Aug 2025 14:22:42,
17574,7219957109,Delivery,Zomato,,,,,,,"Prawns Biryani, Surmai Masala",640.00,0.00,0.00,0.00,32.00,0.00,672.00,Online,,Printed,29 Aug 2025 14:22:02,
17573,,Dine In (5),Non AC,,,,,,,"Chapati, Packaged Water, Veg Thali",200.00,0.00,0.00,0.00,10.00,0.00,210.00,Cash,,Printed,29 Aug 2025 14:21:53,
17572,,Dine In (17),AC,,,,,,,"Fresh Lime Soda, Kollum Rice (Half), Veg Thali",220.00,0.00,0.00,0.00,11.00,0.00,231.00,Cash,,Printed,29 Aug 2025 14:11:32,
17571,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:05:47,
17570,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:05:43,
17569,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:05:38,
17568,,Dine In (1A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:01:00,
17567,,Dine In (1),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 14:00:57,
17566,,Dine In (4),Non AC,,,,,,,"Bhakri, Chapati, Veg Thali",320.00,0.00,0.00,0.00,16.00,0.00,336.00,Cash,,Printed,29 Aug 2025 14:00:11,
17565,,Dine In (1B),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,29 Aug 2025 13:55:26,
17564,,Dine In (5A),Non AC,,,,,,,"Chapati, Veg Thali",170.00,0.00,0.00,0.00,8.50,0.50,179.00,Cash,,Printed,29 Aug 2025 13:50:55,
17563,,Dine In (2),Non AC,,,,,,,"Chicken Dal Khichdi, Roasted Papad",275.00,0.00,0.00,0.00,13.76,0.24,289.00,Cash,,Printed,29 Aug 2025 13:50:46,
17562,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 13:41:03,
17561,,Dine In (3A),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,29 Aug 2025 13:40:18,
17560,,Dine In (6),Non AC,,,,,,,Veg Thali,140.00,0.00,0.00,0.00,7.00,0.00,147.00,Cash,,Printed,29 Aug 2025 13:39:42,
17559,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,29 Aug 2025 13:36:13,
17558,,Dine In (17),AC,,,,,,,"Bhakri, Konkan Swad Special Seafood Thali, Packaged Water, Solkadi",1754.00,0.00,0.00,0.00,87.70,0.30,1842.00,Cash,,Printed,29 Aug 2025 13:35:42,
17557,,Dine In (1A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 13:35:09,
17556,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 13:34:32,
17555,,Dine In (1),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 13:31:41,
17554,,Dine In (2),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,29 Aug 2025 13:17:20,
17553,7220093425,Delivery,Zomato,,,,,,,"Bhakri, Paneer Ghee Roast",310.00,0.00,0.00,0.00,15.50,0.50,326.00,Online,,Printed,29 Aug 2025 13:11:31,
17552,,Dine In (3),Non AC,,,,,,,"Bhakri, Chapati, Veg Thali",245.00,0.00,0.00,0.00,12.26,-0.26,257.00,Cash,,Printed,29 Aug 2025 13:04:24,
17551,,Dine In (19),AC,,,,,,,"Packaged Water, Prawns Thali, Seafood Thali, Solkadi, Surmai Fry (2Pcs)",1170.00,0.00,0.00,0.00,58.50,0.50,1229.00,Cash,,Printed,29 Aug 2025 13:02:59,
17550,,Pick Up,Pick Up,,,,,,,"Chicken Masala Boneless, Crab Masala Fry(small), Veg Biryani",810.00,121.50,0.00,0.00,34.42,0.08,723.00,Cash,,Printed,29 Aug 2025 12:56:22,
17549,7212558249,Delivery,Zomato,,,,,,,"Bhakri, Chapati, Prawns Biryani, Prawns Koliwada, Prawns Masala",1140.00,0.00,0.00,0.00,57.00,0.00,1197.00,Online,,Cancelled,29 Aug 2025 12:47:48,
17548,215421404876707,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Neer Dosa[2 Pcs], Pomfret Billa Tawa Fry",680.00,0.00,0.00,10.00,34.00,0.00,724.00,Online,,Printed,29 Aug 2025 12:47:43,
17547,7205334346,Delivery,Zomato,,,,,,,Pomfret Tawa Fry (2Pc),800.00,0.00,0.00,0.00,40.00,0.00,840.00,Online,,Printed,29 Aug 2025 12:44:20,
17546,7218860731,Delivery,Zomato,,,,,,,Prawns Masala,300.00,0.00,0.00,0.00,15.00,0.00,315.00,Online,,Printed,29 Aug 2025 11:30:42,
17545,,Pick Up,Pick Up,,,,,,,"Bacardi Limon (180 Ml), Blue Riband (180 Ml), Bud Mild 500, Budwiser Mild (650 Ml), Budwiser Strong (500 ML), Budwiser Strong (650 Ml), Calsberg Strong, Dr Brandy (180 Ml), Dsp Black (180 Ml), Dsp Black (90 Ml), Imperial Blue (180 Ml), Imperial Blue (90 Ml), Kingfisher Mid (330 Ml), Kingfisher Mid (650 Ml), Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Kingfisher Ultra (650 Ml), Lp  Strong, Lp Mild, Macdowell Rum (180 Ml), Magic Moment (180 Ml), Mc Dowell (180 Ml), Mc Dowell (90 Ml), Mc Dowell Luxury (180 Ml), Mcd No 1 750ml, Oak Smit Silver Internation (180 Ml), Old Monk (180 Ml), Old Monk 750ml, Packaged Water, Red Bull, Romanov (180 Ml), Romanov 750ml, Romanov Apple (180 Ml), Royal Challenge (180 Ml), Royalstag (180 Ml), Royalstag (90 Ml), Tuborg Strong (500 ML), Tuborg Strong (650 Ml)",83780.00,0.00,0.00,0.00,26.50,0.50,83807.00,Cash,,Printed,29 Aug 2025 02:58:39,
17544,,Dine In (6C),Non AC,,,,,,,"Dal Khichdi Tadka, Old Monk (180 Ml), Old Monk (60 Ml), Tuborg Strong (500 ML), Veg Raita",1790.00,179.00,0.00,0.00,148.96,0.04,1760.00,Cash,,Printed,29 Aug 2025 01:21:29,
17543,,Dine In (16),AC,,,,,,,"Blue Moon, Bombil Thali, Chana Koliwada, Chapati, Chicken Thali, Prawns Koliwada, Prawns Thali, Surmai Thali, Veg Thali",1756.00,0.00,0.00,0.00,87.80,0.20,1844.00,Cash,,Printed,29 Aug 2025 01:17:17,
17542,,Dine In (6),Non AC,,,,,,,"Kingfisher Strong (650 Ml), Mix Seafood Masala, Neer Dosa Per Pc, Soft Drink 300 Ml",977.00,0.00,0.00,0.00,65.10,-0.10,1042.00,Cash,,Printed,29 Aug 2025 00:41:20,
17541,,Dine In (20),AC,,,,,,,"Bangda Tawa Fry, Bhakri, Blue Riband (90 Ml), Soft Drink 300 Ml, Surmai Thali",796.00,0.00,0.00,0.00,50.80,0.20,847.00,Cash,,Printed,29 Aug 2025 00:34:58,
17540,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,29 Aug 2025 00:06:21,
17539,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,28 Aug 2025 23:52:35,
17538,,Pick Up,Pick Up,,,,,,,Steam Rice (Half),70.00,10.50,0.00,0.00,2.98,-0.48,62.00,Cash,,Printed,28 Aug 2025 23:47:43,
17537,,Pick Up,Pick Up,,,,,,,Chicken Chilly Dry,240.00,36.00,0.00,0.00,10.20,-0.20,214.00,Cash,,Printed,28 Aug 2025 23:37:43,
17536,,Dine In (3),Non AC,,,,,,,"Bangda Thali, Mc Dowell (90 Ml), Mc Dowell Luxury (180 Ml), Pomfret Thali, Soda 300ml, Surmai Thali",1885.00,0.00,0.00,0.00,144.26,-0.26,2029.00,Cash,,Printed,28 Aug 2025 23:16:21,
17535,7218042595,Delivery,Zomato,,,,,,,"Chicken Ghee Roast, Crab Lolipop (6 Pc)",620.00,0.00,0.00,0.00,31.00,0.00,651.00,Online,,Printed,28 Aug 2025 23:14:51,
17534,,Dine In (4),Non AC,,,,,,,"Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml)",825.00,0.00,0.00,0.00,82.50,0.50,908.00,Cash,,Printed,28 Aug 2025 22:50:03,
17533,,Dine In (5),Non AC,,,,,,,"Imperial Blue (180 Ml), Imperial Blue (90 Ml), Packaged Water, prawns hot garlic, salad half, Soda 300ml",975.00,0.00,0.00,0.00,78.26,-0.26,1053.00,Cash,,Printed,28 Aug 2025 22:44:23,
17532,215369184354295,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Mutton Ghee Roast, Neer Dosa[2 Pcs]",440.00,0.00,0.00,10.00,22.00,0.00,472.00,Online,,Printed,28 Aug 2025 22:16:52,
17531,,Dine In (6),Non AC,,,,,,,"Budwiser Strong (650 Ml), Chapati, Chicken Chilly Dry, Schezwan Sauce, Surmai Tawa Fry(2Pcs)",1445.00,0.00,0.00,0.00,113.26,-0.26,1558.00,Cash,,Printed,28 Aug 2025 22:11:37,
17530,7217497863,Delivery,Zomato,,,,,,,Bangda Masala,190.00,0.00,0.00,0.00,9.50,0.50,200.00,Online,,Printed,28 Aug 2025 21:53:06,
17529,,Dine In (16),AC,,,,,,,"Bombil Fry, Kingfisher Ultra (650 Ml), Kingfisher Ultra Max, Pomfret Billa Tawa Fry",1480.00,0.00,0.00,0.00,112.00,0.00,1592.00,Cash,,Printed,28 Aug 2025 21:47:49,
17528,,Dine In (1),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,28 Aug 2025 21:47:30,
17527,,Pick Up,Pick Up,,,,,,,"Bombil Fry, Javla Masala Fry",370.00,55.50,0.00,0.00,15.72,-0.22,330.00,Cash,,Printed,28 Aug 2025 21:44:44,
17526,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,28 Aug 2025 21:42:10,
17525,7216468922,Delivery,Zomato,,,,,,,"Bangda Fry, Chicken Liver Masala Fry",410.00,0.00,0.00,0.00,20.50,0.50,431.00,Online,,Printed,28 Aug 2025 21:29:30,
17524,,Pick Up,Pick Up,,,,,,,"Chicken Ghee Roast, Chicken Handi (Full), Dal Tadka",1290.00,193.50,0.00,0.00,54.82,-0.32,1151.00,Cash,,Printed,28 Aug 2025 21:26:47,
